flight_ID,scheduled_flt_time,actual_flt_time,BGATE_ID
CZ9676,2016/9/11 9:55:00,2016/9/11 11:57:00,B233
MU5216,2016/9/11 9:55:00,2016/9/11 11:57:00,B233
HU7322,2016/9/11 11:25:00,2016/9/11 11:56:00,B226
MU4518,2016/9/11 11:20:00,2016/9/11 11:54:00,B04
MF1365,2016/9/11 11:20:00,2016/9/11 11:54:00,B04
AF9730,2016/9/11 11:20:00,2016/9/11 11:54:00,B04
CZ3485,2016/9/11 11:20:00,2016/9/11 11:54:00,B04
3U3027,2016/9/11 11:20:00,2016/9/11 11:54:00,B04
MU4447,2016/9/11 8:25:00,2016/9/11 11:50:00,B906
MF1097,2016/9/11 8:25:00,2016/9/11 11:50:00,B906
CZ3201,2016/9/11 8:25:00,2016/9/11 11:50:00,B906
HU7361,2016/9/11 8:00:00,2016/9/11 11:49:00,B227
CZ6884,2016/9/11 11:05:00,2016/9/11 11:46:00,B214
QF3627,2016/9/11 11:05:00,2016/9/11 11:46:00,B214
MU4418,2016/9/11 11:05:00,2016/9/11 11:46:00,B214
MF4506,2016/9/11 11:05:00,2016/9/11 11:46:00,B214
MU3687,2016/9/11 9:00:00,2016/9/11 11:45:00,B203
MU3103,2016/9/11 8:00:00,2016/9/11 11:45:00,B204
MF1017,2016/9/11 8:00:00,2016/9/11 11:45:00,B204
CZ3115,2016/9/11 8:00:00,2016/9/11 11:45:00,B204
MF1573,2016/9/11 9:00:00,2016/9/11 11:45:00,B203
CZ3703,2016/9/11 9:00:00,2016/9/11 11:45:00,B203
CZ3608,2016/9/11 11:35:00,2016/9/11 11:43:00,B209
MF1492,2016/9/11 11:35:00,2016/9/11 11:43:00,B209
MU3367,2016/9/11 11:35:00,2016/9/11 11:43:00,B209
CZ6792,2016/9/11 11:30:00,2016/9/11 11:42:00,B904
MU3334,2016/9/11 10:55:00,2016/9/11 11:40:00,B219
YTBDJ270,2016/9/11 9:30:00,2016/9/11 11:40:00,
CZ3427,2016/9/11 10:55:00,2016/9/11 11:40:00,B219
3U3013,2016/9/11 10:55:00,2016/9/11 11:40:00,B219
MF1307,2016/9/11 10:55:00,2016/9/11 11:40:00,B219
CZ3321,2016/9/11 11:15:00,2016/9/11 11:39:00,B909
AF3431,2016/9/11 11:15:00,2016/9/11 11:39:00,B909
MU4496,2016/9/11 11:15:00,2016/9/11 11:39:00,B909
MF1205,2016/9/11 11:15:00,2016/9/11 11:39:00,B909
HU7113,2016/9/11 9:50:00,2016/9/11 11:38:00,B224
CZ6738,2016/9/11 11:25:00,2016/9/11 11:37:00,B02
MF4378,2016/9/11 11:25:00,2016/9/11 11:37:00,B02
MU3642,2016/9/11 11:25:00,2016/9/11 11:37:00,B02
MF4370,2016/9/11 9:35:00,2016/9/11 11:34:00,B217
MU3650,2016/9/11 9:35:00,2016/9/11 11:34:00,B217
CZ6730,2016/9/11 9:35:00,2016/9/11 11:34:00,B217
CA1722,2016/9/11 9:05:00,2016/9/11 11:34:00,A131
ZH1722,2016/9/11 9:05:00,2016/9/11 11:34:00,A131
MU3435,2016/9/11 11:05:00,2016/9/11 11:32:00,B902
CZ6296,2016/9/11 11:05:00,2016/9/11 11:32:00,B902
MF4010,2016/9/11 11:05:00,2016/9/11 11:32:00,B902
KY9627,2016/9/11 10:25:00,2016/9/11 11:31:00,A16
ZH9627,2016/9/11 10:25:00,2016/9/11 11:31:00,A16
CA3403,2016/9/11 10:25:00,2016/9/11 11:31:00,A16
CZ3005,2016/9/11 11:10:00,2016/9/11 11:28:00,A111
MF9057,2016/9/11 11:10:00,2016/9/11 11:28:00,A111
KY9577,2016/9/11 11:05:00,2016/9/11 11:25:00,A14
ZH9577,2016/9/11 11:05:00,2016/9/11 11:25:00,A14
CA3803,2016/9/11 11:05:00,2016/9/11 11:25:00,A14
MU3659,2016/9/11 11:00:00,2016/9/11 11:25:00,B03
CZ3547,2016/9/11 11:00:00,2016/9/11 11:25:00,B03
MF1427,2016/9/11 11:00:00,2016/9/11 11:25:00,B03
GS7271,2016/9/11 10:55:00,2016/9/11 11:22:00,B225
HU7271,2016/9/11 10:55:00,2016/9/11 11:22:00,B225
ZH9764,2016/9/11 10:00:00,2016/9/11 11:20:00,A127
MU4503,2016/9/11 10:20:00,2016/9/11 11:20:00,B212
KY9764,2016/9/11 10:00:00,2016/9/11 11:20:00,A127
MF1276,2016/9/11 10:20:00,2016/9/11 11:20:00,B212
CZ3396,2016/9/11 10:20:00,2016/9/11 11:20:00,B212
CA3854,2016/9/11 10:00:00,2016/9/11 11:20:00,A127
CZ9664,2016/9/11 10:55:00,2016/9/11 11:14:00,B232
MU5260,2016/9/11 10:55:00,2016/9/11 11:14:00,B232
KQ5207,2016/9/11 11:00:00,2016/9/11 11:12:00,A116
CZ383,2016/9/11 11:00:00,2016/9/11 11:12:00,A116
CZ3692,2016/9/11 7:50:00,2016/9/11 11:11:00,B215
MF1562,2016/9/11 7:50:00,2016/9/11 11:11:00,B215
MU3437,2016/9/11 7:50:00,2016/9/11 11:11:00,B215
MF1567,2016/9/11 10:20:00,2016/9/11 11:10:00,B206
AF4620,2016/9/11 10:20:00,2016/9/11 11:10:00,B206
CZ3697,2016/9/11 10:20:00,2016/9/11 11:10:00,B206
MU3590,2016/9/11 10:20:00,2016/9/11 11:10:00,B206
MU3324,2016/9/11 10:30:00,2016/9/11 11:09:00,B09
CZ3229,2016/9/11 10:30:00,2016/9/11 11:09:00,B09
MF1121,2016/9/11 10:30:00,2016/9/11 11:09:00,B09
ZH4334,2016/9/11 10:30:00,2016/9/11 11:08:00,A132
CA4334,2016/9/11 10:30:00,2016/9/11 11:08:00,A132
KY9605,2016/9/11 10:50:00,2016/9/11 11:07:00,A16
ZH9605,2016/9/11 10:50:00,2016/9/11 11:07:00,A16
CA3698,2016/9/11 10:50:00,2016/9/11 11:07:00,A16
CZ3483,2016/9/11 9:55:00,2016/9/11 11:05:00,B223
3U3019,2016/9/11 9:55:00,2016/9/11 11:05:00,B223
MU3330,2016/9/11 9:55:00,2016/9/11 11:05:00,B223
UL883,2016/9/11 10:35:00,2016/9/11 11:05:00,A104
MF1363,2016/9/11 9:55:00,2016/9/11 11:05:00,B223
CZ8669,2016/9/11 10:50:00,2016/9/11 11:01:00,B210
MF8348,2016/9/11 10:40:00,2016/9/11 10:59:00,B208
KL4311,2016/9/11 10:30:00,2016/9/11 10:59:00,B01
MF1113,2016/9/11 10:30:00,2016/9/11 10:59:00,B01
CZ5254,2016/9/11 10:40:00,2016/9/11 10:59:00,B208
CZ3219,2016/9/11 10:30:00,2016/9/11 10:59:00,B01
MU4437,2016/9/11 10:30:00,2016/9/11 10:59:00,B01
CA4352,2016/9/11 10:40:00,2016/9/11 10:56:00,A13
CZ3707,2016/9/11 9:30:00,2016/9/11 10:56:00,B907
MF1577,2016/9/11 9:30:00,2016/9/11 10:56:00,B907
ZH4352,2016/9/11 10:40:00,2016/9/11 10:56:00,A13
MU3512,2016/9/11 9:30:00,2016/9/11 10:56:00,B907
SC4352,2016/9/11 10:40:00,2016/9/11 10:56:00,A13
MU5238,2016/9/11 8:55:00,2016/9/11 10:54:00,B14
CZ9639,2016/9/11 8:55:00,2016/9/11 10:54:00,B14
MF9005,2016/9/11 9:15:00,2016/9/11 10:53:00,A101
CZ395,2016/9/11 9:15:00,2016/9/11 10:53:00,A101
CZ8140,2016/9/11 10:05:00,2016/9/11 10:44:00,B202
CZ3489,2016/9/11 10:35:00,2016/9/11 10:44:00,B07
AF4612,2016/9/11 10:35:00,2016/9/11 10:44:00,B07
OQ2340,2016/9/11 10:05:00,2016/9/11 10:44:00,B202
MF1369,2016/9/11 10:35:00,2016/9/11 10:44:00,B07
MU3536,2016/9/11 10:35:00,2016/9/11 10:44:00,B07
CZ351,2016/9/11 10:25:00,2016/9/11 10:42:00,A121
MU4434,2016/9/11 10:05:00,2016/9/11 10:42:00,B03
MF1228,2016/9/11 10:05:00,2016/9/11 10:42:00,B03
CZ3344,2016/9/11 10:05:00,2016/9/11 10:42:00,B03
9C8856,2016/9/11 8:10:00,2016/9/11 10:40:00,A13
MU2928,2016/9/11 9:40:00,2016/9/11 10:36:00,B13
CZ365,2016/9/11 9:10:00,2016/9/11 10:33:00,A108
MF9043,2016/9/11 9:10:00,2016/9/11 10:33:00,A108
HU7131,2016/9/11 8:15:00,2016/9/11 10:32:00,B233
MU2475,2016/9/11 10:10:00,2016/9/11 10:31:00,B235
MU4528,2016/9/11 9:05:00,2016/9/11 10:30:00,B01
CZ3931,2016/9/11 9:05:00,2016/9/11 10:30:00,B01
MF1787,2016/9/11 9:05:00,2016/9/11 10:30:00,B01
CZ6786,2016/9/11 10:15:00,2016/9/11 10:29:00,B02
AF3429,2016/9/11 10:15:00,2016/9/11 10:29:00,B02
MF4417,2016/9/11 10:15:00,2016/9/11 10:29:00,B02
MU3462,2016/9/11 10:15:00,2016/9/11 10:29:00,B02
KL4332,2016/9/11 10:15:00,2016/9/11 10:29:00,B02
CZ3581,2016/9/11 9:00:00,2016/9/11 10:27:00,B207
ZH1322,2016/9/11 5:30:00,2016/9/11 10:25:00,A128
ZH9687,2016/9/11 10:05:00,2016/9/11 10:25:00,A18
CA3893,2016/9/11 10:05:00,2016/9/11 10:25:00,A18
KY9687,2016/9/11 10:05:00,2016/9/11 10:25:00,A18
CA1322,2016/9/11 5:30:00,2016/9/11 10:25:00,A128
CZ3299,2016/9/11 9:00:00,2016/9/11 10:23:00,B09
MU3476,2016/9/11 9:00:00,2016/9/11 10:23:00,B09
MF1189,2016/9/11 9:00:00,2016/9/11 10:23:00,B09
MF1565,2016/9/11 7:40:00,2016/9/11 10:20:00,B10
CZ9670,2016/9/11 9:55:00,2016/9/11 10:20:00,B230
MU5226,2016/9/11 9:55:00,2016/9/11 10:20:00,B230
CZ3695,2016/9/11 7:40:00,2016/9/11 10:20:00,B10
MU3691,2016/9/11 7:40:00,2016/9/11 10:20:00,B10
MF1669,2016/9/11 10:00:00,2016/9/11 10:18:00,B909
CZ3809,2016/9/11 10:00:00,2016/9/11 10:18:00,B909
MU4405,2016/9/11 10:00:00,2016/9/11 10:18:00,B909
MU5286,2016/9/11 8:45:00,2016/9/11 10:17:00,B231
JD5131,2016/9/11 5:45:00,2016/9/11 10:15:00,B228
CA4302,2016/9/11 9:30:00,2016/9/11 10:14:00,A125
ZH4302,2016/9/11 9:30:00,2016/9/11 10:14:00,A125
SC8232,2016/9/11 8:50:00,2016/9/11 10:11:00,A16
CA8232,2016/9/11 8:50:00,2016/9/11 10:11:00,A16
ZH8232,2016/9/11 8:50:00,2016/9/11 10:11:00,A16
ZH4318,2016/9/11 7:25:00,2016/9/11 10:07:00,A133
CA4318,2016/9/11 7:25:00,2016/9/11 10:07:00,A133
SC4318,2016/9/11 7:25:00,2016/9/11 10:07:00,A133
CZ8748,2016/9/11 8:05:00,2016/9/11 10:05:00,B213
MU2808,2016/9/11 9:35:00,2016/9/11 10:04:00,B229
CZ9643,2016/9/11 9:35:00,2016/9/11 10:04:00,B229
CZ8633,2016/9/11 7:05:00,2016/9/11 10:02:00,A102
MU4412,2016/9/11 9:20:00,2016/9/11 10:00:00,B09
MF4602,2016/9/11 9:20:00,2016/9/11 10:00:00,B09
CZ6980,2016/9/11 9:20:00,2016/9/11 10:00:00,B09
CZ3829,2016/9/11 8:45:00,2016/9/11 9:59:00,B903
MF1689,2016/9/11 8:45:00,2016/9/11 9:59:00,B903
MU3482,2016/9/11 8:45:00,2016/9/11 9:59:00,B903
MU5314,2016/9/11 8:30:00,2016/9/11 9:58:00,B13
CZ8470,2016/9/11 8:40:00,2016/9/11 9:58:00,B220
MU5734,2016/9/11 9:40:00,2016/9/11 9:56:00,B225
CZ9649,2016/9/11 9:40:00,2016/9/11 9:56:00,B225
3U8734,2016/9/11 9:05:00,2016/9/11 9:55:00,B234
CZ5980,2016/9/11 9:05:00,2016/9/11 9:55:00,B234
CZ3394,2016/9/11 8:10:00,2016/9/11 9:54:00,B212
MF1274,2016/9/11 8:10:00,2016/9/11 9:54:00,B212
MF8392,2016/9/11 9:15:00,2016/9/11 9:54:00,B10
MU4505,2016/9/11 8:10:00,2016/9/11 9:54:00,B212
CZ5290,2016/9/11 9:15:00,2016/9/11 9:54:00,B10
MF1159,2016/9/11 9:10:00,2016/9/11 9:52:00,B905
MU4468,2016/9/11 9:10:00,2016/9/11 9:52:00,B905
CZ3267,2016/9/11 9:10:00,2016/9/11 9:52:00,B905
ZH4350,2016/9/11 8:45:00,2016/9/11 9:51:00,A127
CA4350,2016/9/11 8:45:00,2016/9/11 9:51:00,A127
SC4350,2016/9/11 8:45:00,2016/9/11 9:51:00,A127
CZ3817,2016/9/11 9:15:00,2016/9/11 9:50:00,B08
MF1677,2016/9/11 9:15:00,2016/9/11 9:50:00,B08
MU3498,2016/9/11 9:15:00,2016/9/11 9:50:00,B08
CZ3705,2016/9/11 6:20:00,2016/9/11 9:49:00,B09
MU3400,2016/9/11 6:20:00,2016/9/11 9:49:00,B09
MF1575,2016/9/11 6:20:00,2016/9/11 9:49:00,B09
CZ8347,2016/9/11 9:35:00,2016/9/11 9:49:00,A107
KE5830,2016/9/11 8:20:00,2016/9/11 9:47:00,A115
CZ339,2016/9/11 8:20:00,2016/9/11 9:47:00,A115
ZH9755,2016/9/11 7:40:00,2016/9/11 9:46:00,A13
KY9755,2016/9/11 7:40:00,2016/9/11 9:46:00,A13
CA3551,2016/9/11 7:40:00,2016/9/11 9:46:00,A13
HU7169,2016/9/11 8:40:00,2016/9/11 9:45:00,B14
CZ6276,2016/9/11 6:20:00,2016/9/11 9:44:00,B214
ZH1829,2016/9/11 8:30:00,2016/9/11 9:43:00,A13
CA1829,2016/9/11 8:30:00,2016/9/11 9:43:00,A13
CZ6324,2016/9/11 9:05:00,2016/9/11 9:40:00,B07
MU3363,2016/9/11 9:05:00,2016/9/11 9:40:00,B07
MF4036,2016/9/11 9:05:00,2016/9/11 9:40:00,B07
CZ3243,2016/9/11 7:50:00,2016/9/11 9:39:00,B01
ZH9621,2016/9/11 9:10:00,2016/9/11 9:37:00,A131
KY9621,2016/9/11 9:10:00,2016/9/11 9:37:00,A131
CA3413,2016/9/11 9:10:00,2016/9/11 9:37:00,A131
CZ3417,2016/9/11 7:50:00,2016/9/11 9:35:00,B04
MU3336,2016/9/11 7:50:00,2016/9/11 9:35:00,B04
MF1297,2016/9/11 7:50:00,2016/9/11 9:35:00,B04
3U3011,2016/9/11 7:50:00,2016/9/11 9:35:00,B04
MF1149,2016/9/11 8:50:00,2016/9/11 9:34:00,B208
CZ3257,2016/9/11 8:50:00,2016/9/11 9:34:00,B208
MU4465,2016/9/11 8:50:00,2016/9/11 9:34:00,B208
CZ387,2016/9/11 8:50:00,2016/9/11 9:33:00,A101
MF9055,2016/9/11 8:50:00,2016/9/11 9:33:00,A101
GA9989,2016/9/11 8:50:00,2016/9/11 9:33:00,A101
MU2673,2016/9/11 6:10:00,2016/9/11 9:32:00,B224
CZ3063,2016/9/11 8:55:00,2016/9/11 9:31:00,A120
ZH9425,2016/9/11 6:10:00,2016/9/11 9:30:00,A126
KY9425,2016/9/11 6:10:00,2016/9/11 9:30:00,A126
CA3425,2016/9/11 6:10:00,2016/9/11 9:30:00,A126
CZ3503,2016/9/11 8:00:00,2016/9/11 9:29:00,B206
MU3669,2016/9/11 8:00:00,2016/9/11 9:29:00,B206
MF1383,2016/9/11 8:00:00,2016/9/11 9:29:00,B206
ZH9597,2016/9/11 8:10:00,2016/9/11 9:26:00,A130
KY9597,2016/9/11 8:10:00,2016/9/11 9:26:00,A130
CA3783,2016/9/11 8:10:00,2016/9/11 9:26:00,A130
CZ6888,2016/9/11 7:50:00,2016/9/11 9:25:00,B219
MU4416,2016/9/11 7:50:00,2016/9/11 9:25:00,B219
MF4510,2016/9/11 7:50:00,2016/9/11 9:25:00,B219
MU3796,2016/9/11 6:10:00,2016/9/11 9:24:00,B226
KN5818,2016/9/11 6:10:00,2016/9/11 9:24:00,B226
9C8739,2016/9/11 8:55:00,2016/9/11 9:23:00,A114
CZ3573,2016/9/11 8:15:00,2016/9/11 9:21:00,B223
MU3631,2016/9/11 8:15:00,2016/9/11 9:21:00,B223
MF1457,2016/9/11 8:15:00,2016/9/11 9:21:00,B223
ZH9665,2016/9/11 6:00:00,2016/9/11 9:19:00,A124
KY9665,2016/9/11 6:00:00,2016/9/11 9:19:00,A124
CA3423,2016/9/11 6:00:00,2016/9/11 9:19:00,A124
MU9302,2016/9/11 2:05:00,2016/9/11 9:18:00,B16
FM9302,2016/9/11 2:05:00,2016/9/11 9:18:00,B16
CZ3879,2016/9/11 7:40:00,2016/9/11 9:16:00,B02
MU4451,2016/9/11 7:40:00,2016/9/11 9:16:00,B02
MF1737,2016/9/11 7:40:00,2016/9/11 9:16:00,B02
CZ324,2016/9/11 5:00:00,2016/9/11 9:15:00,"A01,B211"
CZ9621,2016/9/11 7:30:00,2016/9/11 9:14:00,B14
MU5312,2016/9/11 7:30:00,2016/9/11 9:14:00,B14
ZH9123,2016/9/11 7:35:00,2016/9/11 9:11:00,A14
KY9123,2016/9/11 7:35:00,2016/9/11 9:11:00,A14
CA3602,2016/9/11 7:35:00,2016/9/11 9:11:00,A14
CZ6342,2016/9/11 5:25:00,2016/9/11 9:10:00,B203
MU3283,2016/9/11 5:25:00,2016/9/11 9:10:00,B203
MF4052,2016/9/11 5:25:00,2016/9/11 9:10:00,B203
CZ4707,2016/9/11 8:20:00,2016/9/11 9:09:00,A01
VN507,2016/9/11 8:20:00,2016/9/11 9:09:00,A01
GA899,2016/9/11 7:45:00,2016/9/11 9:07:00,A104
HU7069,2016/9/11 6:55:00,2016/9/11 9:05:00,B235
CZ3383,2016/9/11 7:05:00,2016/9/11 9:03:00,B907
MF1265,2016/9/11 7:05:00,2016/9/11 9:03:00,B907
MU3613,2016/9/11 7:05:00,2016/9/11 9:03:00,B907
QF3623,2016/9/11 6:50:00,2016/9/11 9:03:00,B904
MF1735,2016/9/11 6:50:00,2016/9/11 9:03:00,B904
MU3412,2016/9/11 6:50:00,2016/9/11 9:03:00,B904
CZ3877,2016/9/11 6:50:00,2016/9/11 9:03:00,B904
CZ3217,2016/9/11 6:25:00,2016/9/11 9:02:00,B08
MU4439,2016/9/11 6:25:00,2016/9/11 9:02:00,B08
MF1111,2016/9/11 6:25:00,2016/9/11 9:02:00,B08
CZ3928,2016/9/11 8:35:00,2016/9/11 9:01:00,B209
MU3517,2016/9/11 8:35:00,2016/9/11 9:01:00,B209
MF1784,2016/9/11 8:35:00,2016/9/11 9:01:00,B209
SC1382,2016/9/11 5:55:00,2016/9/11 8:59:00,A133
CZ3501,2016/9/11 6:55:00,2016/9/11 8:59:00,B215
MF1381,2016/9/11 6:55:00,2016/9/11 8:59:00,B215
MU3494,2016/9/11 6:55:00,2016/9/11 8:59:00,B215
CA1382,2016/9/11 5:55:00,2016/9/11 8:59:00,A133
CZ6200,2016/9/11 7:25:00,2016/9/11 8:57:00,B210
MF9067,2016/9/11 8:20:00,2016/9/11 8:55:00,A02
CZ393,2016/9/11 8:20:00,2016/9/11 8:55:00,A02
MU2302,2016/9/11 5:25:00,2016/9/11 8:53:00,B228
CZ9597,2016/9/11 5:25:00,2016/9/11 8:53:00,B228
MU4425,2016/9/11 8:35:00,2016/9/11 8:53:00,B202
CZ3917,2016/9/11 8:35:00,2016/9/11 8:53:00,B202
MF1773,2016/9/11 8:35:00,2016/9/11 8:53:00,B202
MF9009,2016/9/11 8:05:00,2016/9/11 8:51:00,A122
CZ363,2016/9/11 8:05:00,2016/9/11 8:51:00,A122
CZ8118,2016/9/11 7:00:00,2016/9/11 8:51:00,B03
OQ2318,2016/9/11 7:00:00,2016/9/11 8:51:00,B03
MU3097,2016/9/11 7:00:00,2016/9/11 8:48:00,A129
MF1847,2016/9/11 7:00:00,2016/9/11 8:48:00,A129
CZ3999,2016/9/11 7:00:00,2016/9/11 8:48:00,A129
HU7869,2016/9/10 23:00:00,2016/9/11 8:48:00,B15
CZ352,2016/9/11 5:20:00,2016/9/11 8:47:00,"A114,B08"
KL4329,2016/9/11 5:20:00,2016/9/11 8:47:00,"A114,B08"
CZ9612,2016/9/11 6:05:00,2016/9/11 8:45:00,B232
MU2491,2016/9/11 6:05:00,2016/9/11 8:45:00,B232
ZH9487,2016/9/11 6:50:00,2016/9/11 8:43:00,A132
CA3518,2016/9/11 6:50:00,2016/9/11 8:43:00,A132
KY9487,2016/9/11 6:50:00,2016/9/11 8:43:00,A132
SC9487,2016/9/11 6:50:00,2016/9/11 8:43:00,A132
MF1641,2016/9/11 6:45:00,2016/9/11 8:41:00,B221
MU3621,2016/9/11 6:45:00,2016/9/11 8:41:00,B221
CZ3775,2016/9/11 6:45:00,2016/9/11 8:41:00,B221
MF1305,2016/9/11 5:55:00,2016/9/11 8:39:00,B217
MU4522,2016/9/11 5:55:00,2016/9/11 8:39:00,B217
3U3021,2016/9/11 5:55:00,2016/9/11 8:39:00,B217
CZ3425,2016/9/11 5:55:00,2016/9/11 8:39:00,B217
CZ3168,2016/9/11 5:20:00,2016/9/11 8:38:00,B02
TG669,2016/9/11 7:45:00,2016/9/11 8:38:00,A109
PG4834,2016/9/11 7:45:00,2016/9/11 8:38:00,A109
MU5742,2016/9/11 8:05:00,2016/9/11 8:36:00,B13
CZ5968,2016/9/11 8:05:00,2016/9/11 8:36:00,B13
MF3212,2016/9/11 8:05:00,2016/9/11 8:36:00,B13
CZ3361,2016/9/11 5:05:00,2016/9/11 8:35:00,B01
MU5310,2016/9/11 6:30:00,2016/9/11 8:35:00,B231
CZ9616,2016/9/11 6:30:00,2016/9/11 8:35:00,B231
MF1243,2016/9/11 5:05:00,2016/9/11 8:35:00,B01
MU4461,2016/9/11 5:05:00,2016/9/11 8:35:00,B01
CZ3083,2016/9/11 8:25:00,2016/9/11 8:31:00,A105
GJ8700,2016/9/11 6:40:00,2016/9/11 8:26:00,A125
HU7981,2016/9/11 8:00:00,2016/9/11 8:24:00,A102
BR2722,2016/9/11 8:00:00,2016/9/11 8:24:00,A102
CZ699,2016/9/11 6:35:00,2016/9/11 8:23:00,A05
MU8745,2016/9/11 6:30:00,2016/9/11 8:21:00,A108
CZ4852,2016/9/11 6:30:00,2016/9/11 8:21:00,A108
JL088,2016/9/11 6:30:00,2016/9/11 8:21:00,A108
HU7806,2016/9/11 4:55:00,2016/9/11 8:20:00,B229
CZ3033,2016/9/11 8:10:00,2016/9/11 8:19:00,A123
CZ397,2016/9/11 6:05:00,2016/9/11 8:17:00,A01
MF8334,2016/9/11 6:25:00,2016/9/11 8:15:00,B02
CZ5240,2016/9/11 6:25:00,2016/9/11 8:15:00,B02
HU7393,2016/9/11 5:40:00,2016/9/11 8:13:00,B225
CZ3325,2016/9/11 7:15:00,2016/9/11 8:13:00,B908
MF1209,2016/9/11 7:15:00,2016/9/11 8:13:00,B908
MU4492,2016/9/11 7:15:00,2016/9/11 8:13:00,B908
GS7526,2016/9/11 7:25:00,2016/9/11 8:11:00,B234
MU4411,2016/9/11 6:25:00,2016/9/11 8:09:00,B208
CZ3527,2016/9/11 6:25:00,2016/9/11 8:09:00,B208
MF1407,2016/9/11 6:25:00,2016/9/11 8:09:00,B208
CZ3085,2016/9/11 6:15:00,2016/9/11 8:06:00,A119
CZ8657,2016/9/11 6:55:00,2016/9/11 8:04:00,B906
CA6699,2016/9/11 6:15:00,2016/9/11 8:02:00,A111
ZH3201,2016/9/11 6:15:00,2016/9/11 8:02:00,A111
NH924,2016/9/11 6:15:00,2016/9/11 8:02:00,A111
FM9352,2016/9/10 23:45:00,2016/9/11 7:59:00,B14
MU9352,2016/9/10 23:45:00,2016/9/11 7:59:00,B14
CZ340,2016/9/11 7:30:00,2016/9/11 7:56:00,"A01,B03"
KY9639,2016/9/11 5:00:00,2016/9/11 7:55:00,A18
CA3369,2016/9/11 5:00:00,2016/9/11 7:55:00,A18
ZH9639,2016/9/11 5:00:00,2016/9/11 7:55:00,A18
VN503,2016/9/11 7:15:00,2016/9/11 7:53:00,A101
MU5322,2016/9/11 5:10:00,2016/9/11 7:52:00,B230
CZ3933,2016/9/11 4:00:00,2016/9/11 7:50:00,B222
MH377,2016/9/11 6:40:00,2016/9/11 7:46:00,A115
ZH9169,2016/9/11 6:05:00,2016/9/11 7:45:00,A13
KY9169,2016/9/11 6:05:00,2016/9/11 7:45:00,A13
CA3445,2016/9/11 6:05:00,2016/9/11 7:45:00,A13
SV883,2016/9/11 7:25:00,2016/9/11 7:42:00,A02
CZ379,2016/9/11 6:00:00,2016/9/11 7:41:00,"A10,B01"
MU3615,2016/9/11 4:45:00,2016/9/11 7:40:00,B07
MF1115,2016/9/11 4:45:00,2016/9/11 7:40:00,B07
CZ3221,2016/9/11 4:45:00,2016/9/11 7:40:00,B07
CZ3449,2016/9/11 7:15:00,2016/9/11 7:38:00,B09
MF1329,2016/9/11 7:15:00,2016/9/11 7:38:00,B09
MU3538,2016/9/11 7:15:00,2016/9/11 7:38:00,B09
MU9358,2016/9/11 5:50:00,2016/9/11 7:34:00,B13
FM9358,2016/9/11 5:50:00,2016/9/11 7:34:00,B13
ZH1392,2016/9/11 4:35:00,2016/9/11 7:32:00,A130
CA1392,2016/9/11 4:35:00,2016/9/11 7:32:00,A130
CA4308,2016/9/11 5:30:00,2016/9/11 7:28:00,A15
ZH4308,2016/9/11 5:30:00,2016/9/11 7:28:00,A15
MU4480,2016/9/11 5:50:00,2016/9/11 7:27:00,B04
MF1655,2016/9/11 5:50:00,2016/9/11 7:27:00,B04
CZ3795,2016/9/11 5:50:00,2016/9/11 7:27:00,B04
MF9014,2016/9/11 5:35:00,2016/9/11 7:26:00,"A122,B905"
CZ362,2016/9/11 5:35:00,2016/9/11 7:26:00,"A122,B905"
CZ3035,2016/9/11 6:55:00,2016/9/11 7:24:00,A120
ZH9653,2016/9/11 5:40:00,2016/9/11 7:22:00,A14
SC1330,2016/9/11 2:30:00,2016/9/11 7:21:00,A17
CA1330,2016/9/11 2:30:00,2016/9/11 7:21:00,A17
ZH1330,2016/9/11 2:30:00,2016/9/11 7:21:00,A17
CZ3294,2016/9/11 7:05:00,2016/9/11 7:19:00,B221
MF1184,2016/9/11 7:05:00,2016/9/11 7:19:00,B221
MU3609,2016/9/11 7:05:00,2016/9/11 7:19:00,B221
CZ6563,2016/9/11 4:20:00,2016/9/11 7:18:00,B902
CZ3941,2016/9/11 4:25:00,2016/9/11 7:15:00,B09
MF1795,2016/9/11 4:25:00,2016/9/11 7:15:00,B09
MU3272,2016/9/11 4:25:00,2016/9/11 7:15:00,B09
CA4356,2016/9/11 4:45:00,2016/9/11 7:13:00,A13
ZH4356,2016/9/11 4:45:00,2016/9/11 7:13:00,A13
CZ3195,2016/9/11 4:35:00,2016/9/11 7:10:00,B213
CZ3894,2016/9/11 5:35:00,2016/9/11 7:08:00,B903
AF3417,2016/9/11 5:35:00,2016/9/11 7:08:00,B903
MF1752,2016/9/11 5:35:00,2016/9/11 7:08:00,B903
MU3523,2016/9/11 5:35:00,2016/9/11 7:08:00,B903
FM9166,2016/9/11 5:30:00,2016/9/11 7:06:00,B232
DL7771,2016/9/11 2:00:00,2016/9/11 7:05:00,B03
CZ3121,2016/9/11 2:00:00,2016/9/11 7:05:00,B03
MU3101,2016/9/11 2:00:00,2016/9/11 7:05:00,B03
MF1023,2016/9/11 2:00:00,2016/9/11 7:05:00,B03
CZ3637,2016/9/11 5:35:00,2016/9/11 7:03:00,B209
MU3426,2016/9/11 5:35:00,2016/9/11 7:03:00,B209
MF1519,2016/9/11 5:35:00,2016/9/11 7:03:00,B209
MU5736,2016/9/11 6:30:00,2016/9/11 7:02:00,B233
CZ9725,2016/9/11 6:30:00,2016/9/11 7:02:00,B233
